cluster|antecedents_description|consequents_description|support|confidence
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'victimas identificadas' posee el valor de  1|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|1.0
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'pais hecho' posee el valor de  Colombia|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'victimas identificadas' posee el valor de  1|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|1.0
0|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|0.9826989619377162|0.9826989619377162
0|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'amenaza familiar' posee el valor de  0|0.9826989619377162|0.9826989619377162
3|Cuando el atributo 'pais hecho' posee el valor de  Colombia|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
3|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'pais hecho' posee el valor de  Colombia|1.0|1.0
3|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza hostigamiento' posee el valor de  0|1.0|1.0
3|Cuando el atributo 'amenaza hostigamiento' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
3|Cuando el atributo 'amenaza familiar' posee el valor de  0|Entonces el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|1.0|1.0
3|Cuando el atributo 'v vs cambios forzados ind col' posee el valor de  Sin Especificar|Entonces el atributo 'amenaza familiar' posee el valor de  0|1.0|1.0
